Date,Open,High,Low,Close,Adj Close,Volume
2024-04-19,40.450001,40.700001,39.099998,39.349998,39.349998,54049625
2024-04-22,38.849998,41.299999,38.599998,40.849998,40.849998,62114928
2024-04-23,41.000000,42.099998,40.549999,41.849998,41.849998,69215858
2024-04-24,41.900002,42.500000,41.450001,41.799999,41.799999,34252835
2024-04-25,42.200001,42.299999,41.250000,42.150002,42.150002,22866483
2024-04-26,42.049999,42.150002,41.250000,41.650002,41.650002,18201395
2024-04-29,41.849998,42.000000,41.400002,41.599998,41.599998,17815539
2024-04-30,41.950001,42.099998,41.000000,41.599998,41.599998,30499261
2024-05-02,41.599998,42.049999,41.049999,41.700001,41.700001,31530269
2024-05-03,42.000000,42.299999,41.049999,41.349998,41.349998,23725164
2024-05-06,42.000000,42.000000,40.400002,40.799999,40.799999,17232143
2024-05-07,40.750000,40.799999,39.000000,39.750000,39.750000,27831110
2024-05-08,39.750000,40.200001,39.049999,39.950001,39.950001,24940794
2024-05-09,40.000000,40.400002,39.450001,39.599998,39.599998,21071854
2024-05-10,39.849998,40.099998,39.000000,39.900002,39.900002,14667345
2024-05-13,39.900002,39.900002,37.900002,39.000000,39.000000,23030136
2024-05-14,39.049999,40.750000,39.049999,40.200001,40.200001,15680138
2024-05-15,40.400002,42.200001,40.049999,42.200001,42.200001,42747507
2024-05-16,42.500000,43.000000,41.750000,42.799999,42.799999,36344580
2024-05-17,42.799999,42.950001,42.099998,42.599998,42.599998,24116415
2024-05-21,42.500000,44.200001,41.900002,44.049999,44.049999,45615167
2024-05-22,44.500000,46.250000,42.950001,46.250000,46.250000,51500033
